Path	Sample Name	Phenotype	Cell ID	Total Cells	Cell Density (per megapixel)	Cell X Position	Cell Y Position	Process Region ID	Distance from Process Region Edge (pixels)	Nucleus Area (pixels)	Nucleus Area (percent)	Nucleus Compactness	Nucleus Minor Axis	Nucleus Major Axis	Nucleus Axis Ratio	Nucleus CD90 (Opal 520) Min (Normalized Counts, Total Weighting)	Nucleus CD90 (Opal 520) Mean (Normalized Counts, Total Weighting)	Nucleus CD90 (Opal 520) Max (Normalized Counts, Total Weighting)	Nucleus CD90 (Opal 520) Std Dev (Normalized Counts, Total Weighting)	Nucleus CD90 (Opal 520) Total (Normalized Counts, Total Weighting)	Nucleus CD34 (Opal 690) Min (Normalized Counts, Total Weighting)	Nucleus CD34 (Opal 690) Mean (Normalized Counts, Total Weighting)	Nucleus CD34 (Opal 690) Max (Normalized Counts, Total Weighting)	Nucleus CD34 (Opal 690) Std Dev (Normalized Counts, Total Weighting)	Nucleus CD34 (Opal 690) Total (Normalized Counts, Total Weighting)	Nucleus CD38 (Opal 670) Min (Normalized Counts, Total Weighting)	Nucleus CD38 (Opal 670) Mean (Normalized Counts, Total Weighting)	Nucleus CD38 (Opal 670) Max (Normalized Counts, Total Weighting)	Nucleus CD38 (Opal 670) Std Dev (Normalized Counts, Total Weighting)	Nucleus CD38 (Opal 670) Total (Normalized Counts, Total Weighting)	Nucleus Nuclei (DAPI Opal) Min (Normalized Counts, Total Weighting)	Nucleus Nuclei (DAPI Opal) Mean (Normalized Counts, Total Weighting)	Nucleus Nuclei (DAPI Opal) Max (Normalized Counts, Total Weighting)	Nucleus Nuclei (DAPI Opal) Std Dev (Normalized Counts, Total Weighting)	Nucleus Nuclei (DAPI Opal) Total (Normalized Counts, Total Weighting)	Nucleus Background (Autofluorescence) Min (Normalized Counts, Total Weighting)	Nucleus Background (Autofluorescence) Mean (Normalized Counts, Total Weighting)	Nucleus Background (Autofluorescence) Max (Normalized Counts, Total Weighting)	Nucleus Background (Autofluorescence) Std Dev (Normalized Counts, Total Weighting)	Nucleus Background (Autofluorescence) Total (Normalized Counts, Total Weighting)	Membrane Area (pixels)	Membrane Area (percent)	Membrane Compactness	Membrane Minor Axis	Membrane Major Axis	Membrane Axis Ratio	Membrane CD90 (Opal 520) Min (Normalized Counts, Total Weighting)	Membrane CD90 (Opal 520) Mean (Normalized Counts, Total Weighting)	Membrane CD90 (Opal 520) Max (Normalized Counts, Total Weighting)	Membrane CD90 (Opal 520) Std Dev (Normalized Counts, Total Weighting)	Membrane CD90 (Opal 520) Total (Normalized Counts, Total Weighting)	Membrane CD34 (Opal 690) Min (Normalized Counts, Total Weighting)	Membrane CD34 (Opal 690) Mean (Normalized Counts, Total Weighting)	Membrane CD34 (Opal 690) Max (Normalized Counts, Total Weighting)	Membrane CD34 (Opal 690) Std Dev (Normalized Counts, Total Weighting)	Membrane CD34 (Opal 690) Total (Normalized Counts, Total Weighting)	Membrane CD38 (Opal 670) Min (Normalized Counts, Total Weighting)	Membrane CD38 (Opal 670) Mean (Normalized Counts, Total Weighting)	Membrane CD38 (Opal 670) Max (Normalized Counts, Total Weighting)	Membrane CD38 (Opal 670) Std Dev (Normalized Counts, Total Weighting)	Membrane CD38 (Opal 670) Total (Normalized Counts, Total Weighting)	Membrane Nuclei (DAPI Opal) Min (Normalized Counts, Total Weighting)	Membrane Nuclei (DAPI Opal) Mean (Normalized Counts, Total Weighting)	Membrane Nuclei (DAPI Opal) Max (Normalized Counts, Total Weighting)	Membrane Nuclei (DAPI Opal) Std Dev (Normalized Counts, Total Weighting)	Membrane Nuclei (DAPI Opal) Total (Normalized Counts, Total Weighting)	Membrane Background (Autofluorescence) Min (Normalized Counts, Total Weighting)	Membrane Background (Autofluorescence) Mean (Normalized Counts, Total Weighting)	Membrane Background (Autofluorescence) Max (Normalized Counts, Total Weighting)	Membrane Background (Autofluorescence) Std Dev (Normalized Counts, Total Weighting)	Membrane Background (Autofluorescence) Total (Normalized Counts, Total Weighting)	Entire Cell Area (pixels)	Entire Cell Area (percent)	Entire Cell Compactness	Entire Cell Minor Axis	Entire Cell Major Axis	Entire Cell Axis Ratio	Entire Cell CD90 (Opal 520) Min (Normalized Counts, Total Weighting)	Entire Cell CD90 (Opal 520) Mean (Normalized Counts, Total Weighting)	Entire Cell CD90 (Opal 520) Max (Normalized Counts, Total Weighting)	Entire Cell CD90 (Opal 520) Std Dev (Normalized Counts, Total Weighting)	Entire Cell CD90 (Opal 520) Total (Normalized Counts, Total Weighting)	Entire Cell CD34 (Opal 690) Min (Normalized Counts, Total Weighting)	Entire Cell CD34 (Opal 690) Mean (Normalized Counts, Total Weighting)	Entire Cell CD34 (Opal 690) Max (Normalized Counts, Total Weighting)	Entire Cell CD34 (Opal 690) Std Dev (Normalized Counts, Total Weighting)	Entire Cell CD34 (Opal 690) Total (Normalized Counts, Total Weighting)	Entire Cell CD38 (Opal 670) Min (Normalized Counts, Total Weighting)	Entire Cell CD38 (Opal 670) Mean (Normalized Counts, Total Weighting)	Entire Cell CD38 (Opal 670) Max (Normalized Counts, Total Weighting)	Entire Cell CD38 (Opal 670) Std Dev (Normalized Counts, Total Weighting)	Entire Cell CD38 (Opal 670) Total (Normalized Counts, Total Weighting)	Entire Cell Nuclei (DAPI Opal) Min (Normalized Counts, Total Weighting)	Entire Cell Nuclei (DAPI Opal) Mean (Normalized Counts, Total Weighting)	Entire Cell Nuclei (DAPI Opal) Max (Normalized Counts, Total Weighting)	Entire Cell Nuclei (DAPI Opal) Std Dev (Normalized Counts, Total Weighting)	Entire Cell Nuclei (DAPI Opal) Total (Normalized Counts, Total Weighting)	Entire Cell Background (Autofluorescence) Min (Normalized Counts, Total Weighting)	Entire Cell Background (Autofluorescence) Mean (Normalized Counts, Total Weighting)	Entire Cell Background (Autofluorescence) Max (Normalized Counts, Total Weighting)	Entire Cell Background (Autofluorescence) Std Dev (Normalized Counts, Total Weighting)	Entire Cell Background (Autofluorescence) Total (Normalized Counts, Total Weighting)	Lab ID	Slide ID	TMA Sector	TMA Row	TMA Column	TMA Field	Confidence	inForm 2.2.6004.14667
D:\Data\Vectra3\Park multiplex\MP-H2O2-4\Scan1\MSI	MP-H2O2-4_[60885,17455].im3	DAPI	16			2902	18	#N/A	#N/A	119	0.00 %	0.51	10.83	16.70	1.54	0.000	0.251	0.747	0.150	29.885	0.000	0.031	0.183	0.037	3.714	0.117	0.315	0.521	0.075	37.435	7.329	19.075	29.740	5.627	2269.946	2.003	2.471	3.476	0.260	294.030	86	0.00 %	0.15	21.23	33.70	1.59	0.000	0.203	1.618	0.303	17.476	0.000	0.045	0.234	0.047	3.878	0.163	0.353	0.698	0.112	30.371	2.913	6.044	23.816	4.849	519.805	1.387	2.620	6.458	1.309	225.339	199	0.00 %	0.14	21.19	33.75	1.59	0.000	0.229	1.618	0.227	45.479	0.000	0.036	0.234	0.042	7.220	0.117	0.332	0.698	0.094	65.998	2.913	13.530	29.740	8.415	2692.496	1.387	2.535	6.458	0.883	504.477		MP-H2O2-4	0	0	0	0	69.72 %	
D:\Data\Vectra3\Park multiplex\MP-H2O2-4\Scan1\MSI	MP-H2O2-4_[60885,17455].im3	DAPI	17			2295	18	#N/A	#N/A	81	0.00 %	0.79	10.01	10.02	1.00	0.000	0.032	0.123	0.026	2.574	0.000	0.050	0.157	0.042	4.060	0.086	0.250	0.451	0.071	20.224	6.028	16.569	30.485	5.683	1342.105	2.146	2.716	3.265	0.263	220.011	59	0.00 %	0.21	18.47	22.44	1.22	0.000	0.031	0.121	0.037	1.836	0.000	0.047	0.184	0.043	2.748	0.099	0.282	0.539	0.081	16.658	2.441	4.232	9.355	1.254	249.710	1.650	4.034	9.145	2.080	237.982	140	0.00 %	0.19	18.52	22.41	1.21	0.000	0.032	0.123	0.031	4.411	0.000	0.049	0.184	0.042	6.808	0.086	0.263	0.539	0.077	36.882	2.441	11.370	30.485	7.525	1591.815	1.650	3.271	9.145	1.507	457.992		MP-H2O2-4	0	0	0	0	87.12 %	
D:\Data\Vectra3\Park multiplex\MP-H2O2-4\Scan1\MSI	MP-H2O2-4_[60885,17455].im3	DAPI	21			3786	19	#N/A	#N/A	122	0.00 %	0.72	11.04	14.00	1.27	0.000	0.048	0.140	0.033	5.896	0.000	0.045	0.192	0.042	5.460	0.155	0.369	0.705	0.110	45.079	6.282	18.706	33.110	7.291	2282.178	0.739	1.502	2.096	0.327	183.195	83	0.00 %	0.15	25.08	29.98	1.20	0.000	0.039	0.141	0.038	3.217	0.000	0.029	0.207	0.042	2.386	0.000	0.406	0.922	0.259	33.715	2.051	3.695	5.465	0.895	306.644	0.240	2.997	6.865	2.032	248.716	205	0.00 %	0.15	25.03	30.03	1.20	0.000	0.044	0.141	0.035	9.113	0.000	0.038	0.207	0.043	7.847	0.000	0.384	0.922	0.185	78.794	2.051	12.628	33.110	9.296	2588.822	0.240	2.107	6.865	1.505	431.912		MP-H2O2-4	0	0	0	0	92.03 %	
D:\Data\Vectra3\Park multiplex\MP-H2O2-4\Scan1\MSI	MP-H2O2-4_[60885,17455].im3	DAPI	22			3825	19	#N/A	#N/A	172	0.00 %	0.60	15.01	16.03	1.07	0.000	0.078	0.251	0.041	13.345	0.000	0.067	0.250	0.060	11.457	0.290	0.554	1.118	0.132	95.298	6.954	23.328	43.228	8.193	4012.417	1.352	2.256	5.633	0.736	388.055	75	0.00 %	0.17	17.49	33.53	1.92	0.000	0.073	0.232	0.042	5.507	0.000	0.092	0.318	0.071	6.926	0.261	0.593	1.163	0.168	44.500	2.808	9.537	40.094	7.737	715.247	1.481	2.700	5.178	1.025	202.534	240	0.00 %	0.22	17.49	33.52	1.92	0.000	0.077	0.251	0.042	18.399	0.000	0.074	0.318	0.065	17.789	0.261	0.567	1.163	0.146	136.198	2.808	19.285	43.228	10.310	4628.349	1.352	2.401	5.633	0.866	576.197		MP-H2O2-4	0	0	0	0	81.32 %	
D:\Data\Vectra3\Park multiplex\MP-H2O2-4\Scan1\MSI	MP-H2O2-4_[60885,17455].im3	DAPI	23			2892	21	#N/A	#N/A	125	0.00 %	0.56	12.86	14.59	1.13	0.015	0.156	1.331	0.162	19.502	0.000	0.040	0.174	0.043	4.985	0.208	0.370	0.529	0.066	46.196	5.520	22.326	44.437	8.921	2790.697	1.729	2.687	4.466	0.721	335.922	45	0.00 %	0.28	13.73	18.71	1.36	0.034	0.262	1.331	0.328	11.805	0.000	0.038	0.149	0.044	1.726	0.249	0.390	0.610	0.065	17.531	3.448	8.781	23.816	5.636	395.141	1.590	3.161	6.197	1.320	142.229	159	0.00 %	0.32	13.80	18.64	1.35	0.015	0.182	1.331	0.210	28.923	0.000	0.038	0.174	0.042	6.073	0.208	0.372	0.610	0.067	59.131	3.448	19.015	44.437	10.338	3023.344	1.590	2.806	6.197	0.933	446.105		MP-H2O2-4	0	0	0	0	56.41 %	
D:\Data\Vectra3\Park multiplex\MP-H2O2-4\Scan1\MSI	MP-H2O2-4_[60885,17455].im3	DAPI	24			3853	22	#N/A	#N/A	84	0.00 %	0.73	9.50	11.62	1.22	0.000	0.069	0.276	0.058	5.795	0.000	0.035	0.134	0.036	2.979	0.118	0.392	0.766	0.150	32.943	4.110	19.178	43.562	11.469	1610.931	1.126	2.372	6.869	1.487	199.233	68	0.00 %	0.18	18.36	28.49	1.55	0.000	0.080	0.265	0.062	5.409	0.000	0.057	0.307	0.063	3.846	0.023	0.727	1.339	0.343	49.468	1.992	6.160	11.985	2.574	418.887	0.314	5.368	11.079	2.904	365.013	152	0.00 %	0.18	18.30	28.52	1.56	0.000	0.074	0.276	0.060	11.204	0.000	0.045	0.307	0.051	6.825	0.023	0.542	1.339	0.304	82.411	1.992	13.354	43.562	10.836	2029.818	0.314	3.712	11.079	2.682	564.247		MP-H2O2-4	0	0	0	0	57.71 %	
D:\Data\Vectra3\Park multiplex\MP-H2O2-4\Scan1\MSI	MP-H2O2-4_[60885,17455].im3	DAPI	25			1967	23	#N/A	#N/A	183	0.00 %	0.62	14.13	17.40	1.23	0.000	0.107	0.545	0.084	19.541	0.052	0.169	0.284	0.049	30.847	0.058	0.270	0.484	0.071	49.495	12.221	39.494	66.136	13.871	7227.433	3.711	4.695	5.665	0.346	859.156	60	0.00 %	0.21	20.12	22.93	1.14	0.000	0.085	0.499	0.120	5.075	0.026	0.161	0.291	0.053	9.675	0.000	0.209	0.455	0.099	12.544	1.651	11.979	53.528	12.370	718.714	2.995	4.339	5.433	0.549	260.358	233	0.00 %	0.26	18.27	25.92	1.42	0.000	0.100	0.545	0.094	23.264	0.026	0.167	0.291	0.050	38.879	0.000	0.254	0.484	0.084	59.143	1.651	32.822	66.136	18.035	7647.590	2.995	4.615	5.665	0.436	1075.306		MP-H2O2-4	0	0	0	0	62.84 %	
D:\Data\Vectra3\Park multiplex\MP-H2O2-4\Scan1\MSI	MP-H2O2-4_[60885,17455].im3	DAPI	26			2015	22	#N/A	#N/A	200	0.00 %	0.59	13.02	20.00	1.54	0.000	0.078	0.369	0.081	15.560	0.000	0.094	0.297	0.062	18.815	0.000	0.200	0.510	0.086	40.018	7.597	25.597	41.183	7.771	5119.399	0.721	3.603	11.446	1.870	720.524	100	0.00 %	0.13	28.86	33.89	1.17	0.000	0.038	0.271	0.061	3.836	0.000	0.098	0.332	0.088	9.797	0.000	0.150	0.422	0.128	15.011	1.699	11.942	55.337	14.861	1194.156	0.244	3.589	11.633	2.888	358.866	293	0.00 %	0.16	28.87	33.87	1.17	0.000	0.064	0.369	0.077	18.623	0.000	0.095	0.332	0.072	27.942	0.000	0.183	0.510	0.105	53.679	1.699	21.249	55.337	12.509	6225.920	0.244	3.579	11.633	2.237	1048.763		MP-H2O2-4	0	0	0	0	71.83 %	
D:\Data\Vectra3\Park multiplex\MP-H2O2-4\Scan1\MSI	MP-H2O2-4_[60885,17455].im3	DAPI	27			1859	24	#N/A	#N/A	140	0.00 %	0.65	12.03	15.02	1.25	0.000	0.002	0.061	0.010	0.296	0.010	0.217	0.439	0.092	30.407	0.000	0.165	0.360	0.096	23.072	11.244	45.270	96.678	22.748	6337.811	2.221	5.244	7.974	1.496	734.094	74	0.00 %	0.17	19.52	30.51	1.56	0.000	0.009	0.216	0.030	0.696	0.000	0.112	0.295	0.082	8.290	0.000	0.033	0.162	0.045	2.448	0.000	8.429	36.519	9.921	623.744	0.333	4.431	13.268	3.384	327.892	210	0.00 %	0.19	19.43	30.59	1.57	0.000	0.004	0.216	0.019	0.899	0.000	0.180	0.439	0.102	37.799	0.000	0.121	0.360	0.104	25.313	0.000	32.636	96.678	26.293	6853.607	0.333	4.971	13.268	2.373	1043.859		MP-H2O2-4	0	0	0	0	88.20 %	
D:\Data\Vectra3\Park multiplex\MP-H2O2-4\Scan1\MSI	MP-H2O2-4_[60885,17455].im3	DAPI	28			2739	22	#N/A	#N/A	199	0.00 %	0.61	15.86	15.87	1.00	0.000	0.061	0.202	0.037	12.095	0.000	0.032	0.154	0.038	6.403	0.101	0.269	0.473	0.066	53.578	7.635	25.209	43.886	8.479	5016.498	1.502	2.290	5.893	0.649	455.679	88	0.00 %	0.14	26.59	29.83	1.12	0.000	0.087	0.265	0.054	7.655	0.000	0.029	0.214	0.045	2.581	0.090	0.316	0.625	0.106	27.840	3.156	8.321	24.621	5.815	732.241	1.118	3.335	8.040	1.462	293.500	287	0.00 %	0.16	26.66	29.74	1.12	0.000	0.069	0.265	0.044	19.749	0.000	0.031	0.214	0.040	8.984	0.090	0.284	0.625	0.083	81.418	3.156	20.030	43.886	10.996	5748.738	1.118	2.610	8.040	1.084	749.179		MP-H2O2-4	0	0	0	0	90.60 %	
